count,id,title,longitude,latitude,elevation
36,470,"Hannover, Kestner-Museum",9.736485,52.36809599999999,0
2,481,"Liverpool, Lady Lever Art Gallery",-2.999610000000001,53.35577,0
3,489,"London, Freud Museum",-0.177433,51.548352,0
4,493,"Melbourne, National Gallery of Victoria",144.968916,-37.822658,0
2,499,"Princeton, University Art Museum",-74.657646,40.347069,0
7,507,"Samos, Archaeological Museum",26.980019,37.750629,0
47,510,"Nicosia, Cyprus Museum",33.355716,35.171725,0
24,517,"Amiens, Musée de Picardie",2.295483,49.890513,0
6,537,"Toulouse, Musée Labit",1.458431,43.591065,0
6,544,"Angers, Musée Pincé",-0.551878,47.472032,0
6,550,"Bordeaux, Musée d’Aquitaine",-0.575043,44.835575,0
7,551,"Buffalo, Museum of Natural Science",-78.843468,42.906346,0
6,555,"Copenhagen, Thorvaldsens Museum",12.578054,55.676638,0
30,556,"Cortona, Museo dell’Accademia Etrusca",11.984988,43.275433,0
1,557,"Denver, Art Museum",-104.988959,39.737109,0
45,560,"Geneva, Musée d'Art et Histoire",6.151574,46.199304,0
4,561,"Mainz, Gutenberg Museum",8.275278,49.99972200000001,0
199,566,"Klagenfurt, Landesmuseum",14.312648,46.621414,0
10,569,"London, Cuming Museum",-0.096723,51.490919,0
1,572,"Munich, Deutsches Jagd- und Fischereimuseum",11.571052,48.138273,0
7,573,"Yverdon-les-Bains, Musée d'Yverdon",6.641635,46.778371,0
12,574,"Neuchâtel, Musée d'Ethnographie",6.920600000000001,46.9901,0
1,576,"New York, New York University, Institute of Fine Arts",-76.13688,43.038528,0
12,581,"Roanne, Musée des Beaux-Arts",4.069268,46.035124,0
12,600,"Luxor, Museum",32.640284,25.700208,0
24,606,"Rio de Janeiro, Museo Nacional",-43.226529,-22.90576,0
38,609,"San José, Rosicrucian Museum",-121.922883,37.33349,0
131,610,"Stuttgart, Württembergisches Landesmuseum",9.179169,48.77720000000001,0
11,611,"Hamburg, Museum für Völkerkunde",9.988985,53.568459,0
7,613,"New Haven, Yale Art Gallery",-72.93068,41.308356,0
442,614,"Ann Arbor, Michigan University, Kelsey Museum",-83.741371,42.276748,0
1,622,"Altenburg, Staatsarchiv",12.457681,50.95756599999999,0
2,629,"Augsburg, Universitätsbibliothek",10.895047,48.334407,0
2,633,"Barcelona, Arxiu de la Catedral",2.176199,41.383962,0
4,641,"Bonn, Universitäts- und Landesbibliothek",7.108665999999999,50.73138400000001,0
3,644,"Brescia, Biblioteca Queriniana",10.222553,45.53884799999999,0
3,659,"Oxford, Griffith Institute",-1.26126,51.755263,0
4,663,"Chicago, Newberry Library",-87.630527,41.899924,0
1,665,"Claremont, Library of the School of Theology",-117.716067,34.108058,0
11,666,"Colmar, Bibliothèque Municipale",7.35679,48.078826,0
4,670,"Dillingen an der Donau, Studienbibliothek",10.491123,48.576892,0
3,673,"Douai, Bibliothèque Municipale",3.073704,50.367604,0
3,676,"Edinburgh, National Library",-3.191873000000001,55.948549,0
2,677,"Eichstätt, Universitätsbibliothek",11.190893,48.88686499999999,0
1,682,"Friuli, Museo Archeologico Nazionale",13.430942,46.093328,0
2,689,"Hereford, Cathedral Library",-2.715866,52.05430499999999,0
2,696,"Klagenfurt, Universitätsbibliothek",14.264944,46.61671200000001,0
27,697,"Cologne, Dombibliothek",6.95202,50.94481,0
3,711,"Madrid, Biblioteca Nacional",-3.689432,40.423505,0
15,714,"Marburg, Hessisches Staatsarchiv",8.76291,50.80355,0
3,720,"Modena, Archivio Capitolare",10.925678,44.646345,0
2,728,"New York, Fordham University",-73.885758,40.861604,0
8,730,"Nuremberg, Germanisches Nationalmuseum",11.075511,49.448249,0
2,735,"Paris, Bibliothèque Sainte-Geneviève",2.345817,48.847024,0
1,736,"Paris, Institut Catholique de Paris",2.329676,48.848003,0
3,737,"Perugia, Biblioteca Capitolare",12.388838,43.112066,0
13,741,"Rome, Biblioteca Nazionale Centrale",12.507516,41.906205,0
1,750,"Clitheroe, Stoneyhurst College Library",-2.471548,53.84709600000001,0
3,751,"Stuttgart, Hauptstaatsarchiv",9.184399000000001,48.776725,0
2,752,"Turin, Archivio di Stato",7.687535,45.07110000000001,0
35,753,"Turin, Biblioteca Nazionale",7.687055,45.068423,0
1,755,"Tours, Bibliothèque Municipale",0.687934,47.397311,0
48,761,"Verona, Biblioteca Capitolare",10.99638,45.44709,0
18,767,"Zürich, Zentralbibliothek",8.545021,47.37412799999999,0
9,771,"Rome, Biblioteca Vallicelliana",12.468716,41.89823,0
1,772,"Rome, Biblioteca Angelica",12.474598,41.900683,0
1,773,"Rome, Biblioteca Casanatense",12.47934,41.898825,0
16,784,"Grottaferrata, Abbazia di Santa Maria",12.6667,41.786457,0
1,788,"Oxford, Magdalen College",-1.247321,51.75182,0
2,789,"Moscow, History Museum",37.617569,55.763485,0
5,791,"Münster, Universitäts- und Landesbibliothek",7.620523,51.96285,0
6,792,"Madrid, Real Academia de la Historia",-3.698988,40.413475,0
1,795,"Zofingen, Stadtbibliothek",7.946039,47.289202,0
1,798,"Bad-Hersfeld, Stadtmuseum",9.70209,50.86668,0
24,808,"Stuttgart, Württembergische Landesbibliothek",9.185041999999999,48.777,0
2,817,"Rome, Biblioteca Corsiniana",12.465209,41.895561,0
10,822,"San Lorenzo, El Escorial",-4.147604,40.590371,0
2,828,"Chicago, Art Institute",-87.623712,41.879585,0
5,834,"Rouen, Bibliothèque Municipale",1.094993,49.44461,0
1,842,"Marburg, Universitätsbibliothek",8.779987999999999,50.808595,0
2,845,"Regensburg, Staatliche Bibliothek",12.090777,49.01855,0
3,850,"Pisa, Scuola Normale Superiore",10.40033,43.719601,0
4,853,"Périgueux, Musée du Périgord",0.723754,45.186061,0
1,861,"Beer-Sheeva, Ben Gurion University",34.802372,31.262528,0
1,866,"Novara, Biblioteca Capitolare",8.618747000000001,45.445549,0
2,873,"Halberstadt, Domschatz",11.048466,51.895785,0
3,877,"Sélestat, Bibliothèque Humaniste",7.455039,48.260384,0
6,880,"Krakow, Jagellonian University",19.933006,50.061191,0
1,883,"Madrid, Convento de la Encarnacion",-3.711576,40.420046,0
1,890,"Treviso, Archivio Notarile",12.240262,45.664266,0
5,899,"Messina, San Salvatore",14.777098,38.070567,0
10,906,"Thessaloniki, Byzantine Museum",22.955058,40.6239,0
1,914,"Reykjavik, National Museum of Iceland",-21.947742,64.142039,0
108,916,"Ismailia, Museum",32.283695,30.59287,0
3,917,"Kazan, University",49.14133,55.79147300000001,0
19,927,"Mariemont, Musée Royal",4.232684,50.46768200000001,0
10,929,"Odessa, State Archaeological Museum",30.743944,46.485071,0
1,933,"Williamsburg (Virginia), College of William and Mary",-76.716903,37.272328,0
4,962,"Paris, Musée du Petit Palais",2.31467,48.866084,0
2,964,"Beijing, Peking University",116.305874,39.986913,0
2,968,"Raleigh, North Carolina Museum of Art",-78.702139,35.810435,0
4,973,"Newark, Museum",-74.17171,40.743079,0
2,974,"Brunswick, Bowdoin College",-69.963793,43.906732,0
1,985,"Beijing, National Library",116.325153,39.943211,0
3,989,"Stockholm, National Museum",18.089956,59.33467799999999,0
77,994,"Karlsruhe, Badische Landesbibliothek",8.398898000000001,49.00828300000001,0
3,1000,"London, Soane's Museum",-0.117392,51.51702800000001,0
1,1017,"Debrecen, Déri Múzeum",21.622093,47.533048,0
1,1020,"Gotha, Schlossmuseum",10.704467,50.945837,0
5,1021,"Grenoble, Musée des Beaux-Arts",5.732256,45.19427600000001,0
4,1023,"Hamm, Gustav Lübcke Museum",7.810568,51.677203,0
3,1026,"Lissabon, Museu Gulbenkian",-9.154956,38.738028,0
4,1031,"Munich, Glyptothek",11.565703,48.146343,0
6,1034,"Paris, Musée Rodin",2.315897,48.855311,0
6,1064,"Richmond, Virginia Museum of Fine Arts",-77.475044,37.556616,0
5,1069,"Truro, Cornwall Museum",-5.054855,50.263679,0
1,1147,"New Brunswick, Rutgers University",-74.43178899999999,40.478671,0
1,1148,"Kabul, National Museum",69.120407,34.467545,0
2,1184,"Omaha, Joslyn Art Museum",-95.945577,41.260741,0
7,1195,"Doncaster, Doncaster Museum and Art Gallery",-1.127446,53.52046699999999,0
19,1212,"Basel, Antikenmuseum",7.593155,47.55433200000001,0
3,1218,"Nijmegen, University Library",5.865496,51.81997199999999,0
1,1232,"Dallas, Public Library",-96.797055,32.778379,0
384,1238,"Mainz, Landesmuseum",8.268051,50.003687,0
3,1243,"Dresden, Skulpturensammlung Albertinum",13.74385,51.05238,0
1,1255,"Lincoln, University",-0.54981,53.22845299999999,0
2,1256,"Worcester, Art Museum",-71.80200000000001,42.2731,0
95,1260,"Copenhagen, Ny Carlsberg Glyptotek",12.572543,55.67298,0
2,1277,"Accra, University",-0.191617,5.650921,0
1,1287,"Providence, Brown University",-71.40468799999999,41.825379,0
3,1295,"Oxford, Clarendon Press",-1.265928,51.75882899999999,0
156,1299,"Delos, Archaeological Museum",25.271376,37.393436,0
1,1304,"Lissabon, Academia das Ciências",-9.149403,38.713356,0
3,1305,"Sèvres, Musée",2.223149,48.82869800000001,0
1,1326,"Pennsylvania, Swarthmore College",-75.35199,39.90652,0
1,1350,"Düsseldorf, Kunstmuseum",6.771887,51.234398,0
35,1372,"Trier, Rheinisches Landesmuseum",6.64374,49.75111999999999,0
2,1374,"Paray-le-Monial, Musée eucharistique du Hiéron",4.123544,46.451784,0
3,1376,"Rome, Museo Barracco",12.47263,41.896711,0
37,1378,"Rouen, Musée départemental des antiquités",1.099303,49.447143,0
3,1389,"Hamburg, Museum für Kunst und Gewerbe",10.009005,53.551791,0
27,1392,"Delphi, Archaeological Museum",22.499755,38.480068,0
68,1393,"Los Angeles, County Museum of Art",-118.359229,34.063932,0
1,1397,"Athens, Stoa of Attalos",23.721939,37.976386,0
2,1398,"Athens, Kerameikos",23.718937,37.978204,0
1,1415,"Chios, Archaeological Museum",26.1397,38.364888,0
1,1416,"Athens, Agora",23.726623,37.974212,0
2,1418,"Ferrara, Museo Schifanoia",11.629102,44.830479,0
3,1419,"Boulogne-sur-Mer, Château Musée",1.617318,50.725627,0
3,1422,"Madrid, Museo Nacional del Prado",-3.692127,40.413782,0
6,1429,"Sevilla, Universidad Hispalense",-5.991231000000001,37.380758,0
1,1433,"Cologne, Rautenstrauch-Joest Museum",6.964796,50.922383,0
1,1448,"Seattle, Art Museum",-122.338148,47.607636,0
37,1454,"Alnwick, Alnwick Castle",-1.70592,55.415583,0
2,1456,"Bangor, Penrhyn Castle",-4.109311,53.231687,0
1,1458,"Modena, Biblioteca Estense Universitaria",10.921019,44.648208,0
1,1459,"Croydon, Central Library",-0.09896000000000001,51.372161,0
1,1463,"Christchurch, Canterbury Museum",172.627574,-43.531175,0
1,1465,"Compiègne, Musée Antoine Vivenel",2.821711,49.41752300000001,0
7,1467,"Cherchel, Museum",2.191161,36.608332,0
3,1469,"Beirut, Museum",35.514872,33.878486,0
4,1470,"Izmir, Archaeological Museum",27.128946,38.414314,0
1,1472,"Antalya, Archaeological Museum",31.98865,36.544015,0
17,1483,"Bourges, Musée du Berry",2.392898,47.085153,0
2,1487,"Boston, Athenaeum",-71.062106,42.358006,0
2,1495,"Salem, Prewitt-Allen Archaeological Museum",-122.961151,44.882993,0
141,1503,"Brugg, Vindonissa-Museum",8.205798,47.484358,0
1,1508,"London, London school of Jewish Studies",-0.213816,51.588287,0
5,1524,"Durham, Ushaw college",-1.661118,54.78818800000001,0
1,1528,"Luzern, Luzern, Staatsarchiv",8.299858,47.050518,0
1,1530,"Braunschweig, Stadtbibliothek",10.52708,52.262983,0
1,1535,"Nuremberg, Staatsarchiv",11.07424,49.46303,0
1,1536,"Ancona, Biblioteca Diocesana",13.235383,43.525707,0
34,1546,"Dorchester, Dorset County Museum",-2.43767,50.715619,0
10,1564,"Bitola, National Museum",21.335648,41.023717,0
25,1575,"Larisa, Archaeological Museum",22.423265,39.641888,0
3,1579,"Ohrid, National Museum",21.335648,41.023717,0
69,1585,"Skopje, Archaeological Museum",21.434343,41.996829,0
19,1590,"Siracusa, Museo Archeologico Orsi",15.286473,37.076341,0
1,1594,"Florence, Biblioteca Nazionale Centrale",11.262348,43.767081,0
2,1595,"Leeuwarden, Fries Museum",5.794376,53.19961899999999,0
1,1608,"Warsaw, Biblioteka Narodowa",21.003451,52.213658,0
1,1617,"Diyarbakir, Private collection Basaranlar",40.230629,37.91441,0
1,1619,"Angers, Bibliothèque Municipale",-0.556308,47.468855,0
1,1621,"Maihingen, Kloster",10.5004,48.964179,0
1,1626,"Porto, Museu Faculdade Ciencias",-8.6157,41.146547,0
1,1627,"Aachen, Suermondt Ludwig-Museum",6.095739000000001,50.77341,0
18,1628,"Atlanta, Michael C. Carlos Museum",-84.324162,33.790463,0
2,1631,"Colmar, Musée d'Histoire Naturelle",7.358951,48.07356100000001,0
1,1632,"Detmold, Lippisches Landesmuseum",8.87677,51.93715,0
2,1634,"Milwaukee, Public Museum",-87.92158499999999,43.040734,0
1,1635,"Oslo, Historisk Museum",10.735424,59.916828,0
1,1636,"Stockton, The Haggin Museum",-121.313878,37.960625,0
7,1638,"Warsaw, Muzeum Narodowa",21.02474,52.231687,0
1,1639,"Wellington, Museum of New Zealand",174.782089,-41.290456,0
1,1640,"Wooster, Ebert Art Center",-81.93630400000001,40.811944,0
1,1642,"Orléans, Musée des Beaux-Arts",1.909816,47.902609,0
1,1646,"Milan, Ospedale Maggiore",9.189629999999999,45.509033,0
1,1647,"Aylesbury, Hartwell House",-0.846934,51.805191,0
4,1648,"Haslemere, Haslemere Educational Museum",-0.707326,51.090089,0
1,1649,"Havana, Museo Nacional de Bellas Artes",-82.357399,23.140095,0
1,1654,"Venice, San Lazzaro degli Armeni",12.361681,45.412288,0
1,1656,"Cherbourg-Octeville, Muséum Emmanuel-Liais",-1.629664,49.642904,0
28,1666,"Warrington, Museum",-2.595882,53.387109,0
1,1671,"Kalamazoo, Valley Museum",-85.583755,42.293367,0
1,1673,"Leicester, New Walk Museum",-1.127775,52.628938,0
1,1674,"Salem, Willamette University",-123.033788,44.938446,0
2,1678,"Dresden, Staatliche Kunstsammlungen",13.736977,51.05222,0
44,1679,"Exeter, Royal Albert Memorial Museum",-3.532515,50.72529599999999,0
16,1714,"Perth, Museum and Art Gallery",-3.428082,56.398197,0
87,1715,"Cologne, Römisch-Germanisches Museum",6.958955,50.940578,0
4,1721,"Rodez, Musée Fenaille",2.576368,44.349151,0
2,1728,"Cambridge, Girton College",0.083717,52.228397,0
5,1734,"Rottweil, Dominikanermuseum",8.625899,48.16918100000001,0
1,1739,"Offenbach am Main, Leder Museum",8.754810000000001,50.10333000000001,0
21,1745,"Ipswich, Museum",1.150947,52.0606,0
1,1750,"Caboolture, Abbey Museum",153.022731,-27.070927,0
1,1754,"Boston, Zion Research Library",-71.10842,42.350744,0
2,1760,"Provo, Brigham Young University",-111.649246,40.249234,0
25,1764,"Bari, Museo Archeologico Provinciale",16.870474,41.132186,0
198,1765,"Brindisi, Museo Archeologico Provinciale",17.94514,40.64049,0
1,1771,"Manduria, Bibliotheca Comunale",17.635113,40.399563,0
68,1772,"Taranto, Museo Nazionale",17.238388,40.473665,0
4,1776,"Lecce, Università, Dipartimento di Beni Culturali",18.151548,40.353922,0
1,1786,"Olympia, Museum",21.629409,37.643458,0
111,1787,"Pompeii, Soprintendenza Archeologica (Pompei)",14.481321,40.74856,0
1,1791,"Amsterdam, Tropenmuseum",4.923009,52.362702,0
1,1800,"Halifax, Bankfield Museum",-1.863426,53.732536,0
46,1802,"Barnard Castle, Bowes Museum",-1.915462,54.542142,0
14,1803,"Brecon, Brecknock Museum & Art Gallery",-3.389336,51.94617600000001,0
406,1808,"Carlisle, Museum",-2.94047,54.895424,0
6,1810,"Chedworth, Museum",-1.924685,51.819895,0
344,1812,"Chester, Grosvenor Museum",-2.892445,53.187281,0
213,1818,"Circencester, Corinium Museum",-1.970704,51.7173,0
2,1819,"Northallerton, County Hall",-1.438879,54.33297200000001,0
321,1824,"Gloucester, City Museum",-2.246094,51.862224,0
2,1825,"Gloucester, Grantham Museum",-0.640146,52.91043,0
14,1830,"Ilkley, Museum",-1.824829,53.926832,0
3,1831,"Aldborough, Private collection Lawson-Tancred",-1.406463,54.110242,0
24,1834,"Lancaster, Museum",-2.801728,54.048839,0
9,1835,"Lanercost, Priory",-2.695025,54.96594,0
20,1837,"Lechworth, Museum",-0.229597,51.976639,0
2,1838,"Lewes, Museum",0.007417,50.87288,0
8,1840,"Llandrindod Wells, Radnorshire Museum",-3.377602,52.241117,0
23,1843,"Malton, Museum",-0.7987880000000001,54.135826,0
265,1845,"Cardiff, National Museum",-3.177549,51.485899,0
2,1848,"Ilkley, Denton Hall",-1.778558,53.93525099999999,0
25,1849,"Newport, Museum",-2.993613,51.58539199999999,0
2,1854,"Pontefract, Museum",-1.312083,53.692044,0
10,1861,"Grangebellew, Rokeby Hall",-6.349588,53.805458,0
80,1865,"South Shields, Museum",-1.431574,54.998776,0
7,1871,"Stroud, Museum",-2.223579,51.74970099999999,0
19,1872,"Taunton, Museum",-3.104593,51.01563800000001,0
126,1875,"Saint Albans, Verulamium Museum",-0.355188,51.753098,0
1,1876,"Glossop, Victoria Hall",-1.950095,53.446563,0
1,1877,"Worcester, Victoria Institute",-2.221705,52.196392,0
17,1878,"Winchester, City Museum",-1.314936,51.061953,0
1,1880,"Yeovil, Museum",-2.6348,50.9394,0
20,1886,"Wall, Museum",-1.856268,52.657106,0
3,1897,"Granada, Cathdral",-3.61026,37.189075,0
61,1905,"Ancona, Museo Archeologico Nazionale",13.510888,43.622744,0
1,1909,"Assisi, Museo Civico",12.61429,43.071392,0
2,1916,"Bevagna, Museo Civico",12.608763,42.933514,0
1,1918,"Boscoreale, Biblioteca comunale",14.474743,40.775888,0
292,1919,"Campobasso, Soprintendenza Archeologica per il Molise",14.65909,41.56154,0
353,1920,"Capua, Museo Provinciale Campano",14.212739,41.110978,0
154,1925,"Catania, Museo Civico",15.084422,37.499197,0
16,1928,"Chieti, Soprintendenza Archeologico per l’Abruzzo",14.168226,42.353446,0
3,1930,"Chiusi, Museo Archeologico Nazionale",11.946742,43.015874,0
1,1934,"Crotone, Museo Archeologico Nazionale",17.131069,39.080206,0
38,1943,"Frankfurt, Archäologisches Museum",8.678685,50.109276,0
1,1947,"Gualdo Tadino, Museo Civico",12.788404,43.233092,0
1,1952,"Lipari, Museo Archeologico",14.95724,38.467225,0
27,1955,"Matera, Soprintendenza Archeologica (Basilicata)",16.609738,40.670602,0
27,1959,"Messina, Museo Regionale",15.564528,38.217122,0
1,1961,"Metaponto, Museo Nazionale",16.807046,40.373288,0
1,1962,"Milan, Museo Poldi Pezzoli",9.191501000000001,45.468641,0
9,1968,"Nola, Museo Storico Archeologico",14.530542,40.925647,0
1,1969,"Penne, Museo Archeologico",13.928691,42.456349,0
9,1971,"Nocera Inferiore, Museo dell'Agro Nocerino",14.64412,40.748338,0
58,1972,"Paestum, Museo Archeologico Nazionale",15.007092,40.4234,0
81,1974,"Perugia, Museo Archeologico Nazionale",12.391883,43.10711,0
3,1979,"Pontecagnano, Museo Archeologico Nazionale",14.879802,40.640078,0
59,1982,"Reggio Calabria, Museo Archeologico Nazionale",15.651193,38.114578,0
2,1983,"Rimini, Museo Civico",12.567155,44.06246,0
2786,1985,"Rome, Museo Nazionale delle Terme",12.498376,41.904282,0
20,1986,"Rome, Museo Nazionale di Villa Giulia",12.477857,41.918324,0
146,1989,"Santa Maria Capua Vetere, Museo Archeologico Nazionale",14.253416,41.080581,0
35,1992,"Salerno, Museo Archeologico Provinciale",14.762301,40.679086,0
2,1994,"San Severo, Museo Civico",15.378934,41.687541,0
3,1995,"Sibari, Museo Nazionale Archeologico",16.491336,39.718196,0
1,1996,"Reggio di Calabria, Soprintendenza per i Beni Archeologici della Calabria",15.651049,38.114498,0
4,1997,"Florence, Soprintendenza Archeologica per la Toscana",11.263339,43.775484,0
7,1998,"Naples, Soprintendenza Archeologica per le Province di Napoli e Caserta",14.250078,40.853,0
37,2001,"Teano, Museo Nazionale",14.067267,41.252014,0
150,2005,"Turin, Museo di Antichità",7.685789,45.074827,0
94,2008,"Venosa, Museo Archeologico Nazionale",15.817832,40.961598,0
3,2013,"Rome, Museo etnografico Pigorini",12.471402,41.832346,0
1,2014,"Godalming, Museum",-0.615596,51.18528700000001,0
33,2015,"Cheltenham, Museum",-2.077933,51.901225,0
18,2016,"Chelmsford, Museum",0.46345,51.722904,0
16,2017,"Dover, Museum",1.313217,51.12475599999999,0
14,2020,"Hertford, Museum",-0.077886,51.797104,0
1,2021,"Louth, Museum",-0.005289,53.36805099999999,0
7,2028,"Ambleside, Armitt Museum",-2.963317,54.434259,0
16,2029,"Aylesbury, Museum",-0.814956,51.817196,0
2,2031,"London, Bank of England Museum",-0.087561,51.514144,0
2,2032,"Basingstoke, Museum",-1.111089,51.266578,0
3,2035,"Bignor, Villa Museum",-0.596954,50.92050200000001,0
1,2036,"Bodmin, Museum",-4.719042,50.47058499999999,0
5,2037,"Newcastle under Lyme, Borough Museum",-2.21932,53.01718199999999,0
15,2041,"York, Castle Howard",-0.906128,54.12180299999999,0
9,2045,"Manchester, City Art Gallery",-2.241822,53.47882,0
4,2046,"Merthyr Tydfil, Cyfarthfa Castle Museum",-3.390264000000001,51.756657,0
9,2049,"Devizes, Museum",-1.993489,51.34982900000001,0
5,2055,"Harlow, Museum",0.12264,51.779184,0
3,2057,"Bristol, J.S. Fry and Son's Museum",-2.529227,51.49600100000001,0
6,2058,"Kendal, Museum",-2.741549,54.331374,0
1,2061,"Lazonby, Lazonby Hall",-2.715169,54.75908199999999,0
1,2062,"Bath, Literary And Scientific Institution",-2.364288,51.383402,0
10,2065,"Lympne, Lympne Castle",1.023915,51.072549,0
2,2067,"Margate, Museum",1.382032,51.389468,0
3,2072,"St Ives, Norris Museum",-0.07717499999999999,52.325301,0
1,2074,"Oakham, Rutland Museum",-0.7254499999999999,52.66776200000001,0
